# This is the list of histogram data!
# Number	cdNum	mark
18613	176	0
18614	13	0
18615	1	0
18616	1	1
18617	20	0
18618	1	0
18619	4	0
18620	10	0
18621	9	0
18622	26	0
18623	99	0
18624	1	0
18625	17	0
18626	24	0
18627	30	24
18628	31	31
18629	2	2
18630	31	0
18631	1	0
18632	33	0
18633	27	0
18634	11	0
18635	69	0
18636	4	0
18637	30	0
18638	6	0
18639	1	0
18640	1	0
18641	2	0
18642	1	0
18643	21	0
18644	1	0
18645	2	0
18646	3	0
18647	35	0
18648	27	0
18649	13	0
18650	1	0
18651	69	0
18652	21	0
18653	1	0
18654	11	0
18655	94	0
18656	1	1
18657	15	0
18658	7	0
18659	47	0
18660	27	0
18661	1	0
18662	4	0
18663	124	0
18664	20	0
18665	2	0
18666	5	0
18667	18	0
18668	9	0
18669	3	0
18670	19	0
18671	23	0
18672	16	0
18673	3	0
18674	81	81
18675	6	6
18676	29	0
18677	200	200
18678	31	0
18679	11	0
18680	1	0
18681	2	0
18682	6	0
18683	3	0
18684	18	0
18685	2	0
18686	40	0
18687	12	0
18688	1	0
18689	16	0
18690	52	0
18691	30	0
18692	3	0
18693	5	0
18694	13	0
18695	1	0
18696	3	0
18697	9	0
18698	13	0
18699	82	0
18700	12	0
18701	13	0
18702	17	0
18703	21	0
18704	2	0
18705	4	0
18706	11	0
18707	200	0
18708	11	0
18709	1	0
18710	6	0
18711	50	0
18712	16	0
18713	5	0
18714	200	0
18715	54	0
18716	30	0
18717	49	0
18718	67	0
18719	3	0
18720	200	129
18721	1	0
18722	1	0
18723	27	0
18724	1	0
18725	53	0
18726	57	0
18727	1	0
18728	53	0
18729	31	0
18730	117	117
18731	1	0
18732	45	0
18733	4	0
18734	5	0
18735	20	0
18736	10	0
18737	6	0
18738	9	0
18739	10	0
18740	130	0
18741	10	0
18742	2	0
18743	71	0
18744	1	0
18745	1	0
18746	4	0
18747	56	0
18748	21	0
18749	200	0
18750	1	0
18751	21	0
18752	1	0
18753	20	0
18754	4	0
18755	2	0
18756	9	0
18757	11	0
18758	63	0
18759	5	0
18760	4	0
18761	1	0
18762	1	0
18763	5	0
18764	1	0
18765	87	0
18766	18	0
18767	48	0
18768	47	0
18769	13	0
18770	1	0
18771	12	0
18772	1	1
18773	5	0
18774	1	0
18775	63	0
18776	33	0
18777	53	0
18778	22	0
18779	50	0
18780	100	0
18781	1	0
18782	15	0
18783	1	0
18784	129	0
18785	9	0
18786	6	0
18787	133	0
18788	8	0
18789	2	0
18790	18	0
18791	27	0
18792	1	0
18793	18	0
18794	17	0
18795	2	0
18796	9	0
18797	1	0
18798	8	0
18799	183	3
18800	55	0
18801	25	0
18802	21	0
18803	55	0
18804	8	0
18805	1	0
18806	1	0
18807	70	0
18808	29	0
18809	18	0
18810	15	0
18811	17	17
18812	1	0
18813	94	0
18814	2	0
18815	1	0
18816	12	0
18817	1	0
18818	20	0
18819	24	0
18820	131	0
18821	10	0
18822	7	0
18823	1	0
18824	13	0
18825	2	0
18826	200	85
18827	5	0
18828	22	0
18829	18	0
18830	200	141
18831	2	0
18832	101	0
18833	6	0
18834	30	0
18835	1	0
18836	32	0
18837	20	0
18838	7	0
18839	1	0
18840	11	0
18841	7	0
18842	1	0
18843	16	0
18844	9	0
18845	15	0
18846	200	0
18847	2	0
18848	8	0
18849	19	0
18850	200	74
18851	18	0
18852	2	0
18853	46	0
18854	120	44
18855	1	0
18856	8	0
18857	1	0
18858	3	0
18859	6	0
18860	187	0
18861	13	0
18862	1	0
18863	33	0
18864	1	0
18865	7	0
18866	19	0
18867	7	0
18868	10	0
18869	22	22
18870	5	0
18871	8	0
18872	1	0
18873	1	0
18874	11	0
18875	22	0
18876	68	0
18877	1	0
18878	87	0
18879	21	0
18880	165	0
18881	10	0
18882	16	0
18883	2	0
18884	4	0
18885	34	0
18886	8	0
18887	20	0
18888	1	0
18889	11	0
18890	2	0
18891	155	0
18892	14	0
18893	16	0
18894	8	0
18895	66	0
18896	200	0
18897	1	0
18898	20	0
18899	10	0
18900	1	0
18901	5	0
18902	91	0
18903	1	0
18904	2	0
18905	13	0
18906	8	0
18907	25	0
18908	8	0
18909	7	7
18910	1	0
18911	8	0
18912	6	0
18913	1	0
18914	10	0
18915	46	0
18916	49	0
18917	1	0
18918	5	0
18919	11	0
18920	1	0
18921	3	0
18922	28	0
18923	14	0
18924	3	0
18925	25	0
18926	13	0
18927	59	0
18928	4	0
18929	25	0
18930	13	0
18931	10	0
18932	7	0
18933	24	0
18934	2	0
18935	3	0
18936	6	0
18937	4	0
18938	12	0
18939	26	0
18940	11	0
18941	21	0
18942	40	0
18943	22	0
18944	5	0
18945	2	0
18946	45	0
18947	11	0
18948	101	0
18949	9	0
18950	1	0
18951	9	9
18952	34	34
18953	4	0
18954	22	0
18955	1	0
18956	20	0
18957	9	0
18958	3	0
18959	1	0
18960	59	0
18961	20	0
18962	1	0
18963	11	0
18964	72	0
18965	1	1
18966	1	0
18967	1	0
18968	11	0
18969	9	0
18970	25	0
18971	14	0
18972	24	0
18973	160	0
18974	2	0
18975	5	0
18976	200	0
18977	2	0
18978	24	0
18979	1	1
18980	5	0
18981	11	0
18982	1	0
18983	1	0
18984	1	0
18985	6	0
18986	2	0
18987	24	0
18988	4	0
18989	1	1
18990	9	0
18991	1	0
18992	1	0
18993	10	0
18994	14	0
18995	1	0
18996	12	0
18997	8	0
18998	6	0
18999	20	0
19000	19	0
19001	31	0
19002	11	0
19003	1	1
19004	6	0
19005	12	0
19006	1	0
19007	200	0
19008	1	0
19009	1	0
19010	20	0
19011	8	0
19012	1	0
19013	2	0
19014	66	0
19015	45	0
19016	4	0
19017	116	0
19018	53	0
19019	1	0
19020	6	0
19021	15	0
19022	1	0
19023	1	0
19024	28	0
19025	23	0
19026	11	0
19027	6	0
19028	4	0
19029	3	0
19030	1	0
19031	1	0
19032	44	0
19033	1	0
19034	3	0
19035	96	0
19036	13	0
19037	10	0
19038	20	0
19039	2	0
19040	2	0
19041	1	0
19042	1	0
19043	102	0
19044	5	0
19045	82	0
19046	1	0
19047	1	0
19048	4	0
19049	22	0
19050	25	0
19051	64	0
19052	57	0
19053	16	0
19054	1	0
19055	20	0
19056	65	65
19057	32	0
19058	18	0
19059	26	0
19060	1	0
19061	4	0
19062	13	0
19063	5	0
19064	58	0
19065	4	0
19066	19	0
19067	1	0
19068	34	0
19069	12	0
19070	118	0
19071	8	0
19072	14	0
19073	16	0
19074	8	2
19075	39	0
19076	32	0
19077	200	200
19078	23	0
19079	6	0
19080	5	0
19081	1	0
19082	1	0
19083	1	0
19084	1	0
19085	11	0
19086	15	0
19087	71	0
19088	8	0
19089	11	0
19090	1	0
19091	95	0
19092	13	0
19093	4	0
19094	10	0
19095	11	0
19096	16	0
19097	1	0
19098	3	0
19099	166	0
19100	26	0
19101	50	0
19102	7	0
19103	25	0
19104	1	0
19105	10	0
19106	9	0
19107	39	39
19108	4	0
19109	105	0
19110	149	0
19111	3	0
19112	17	0
19113	50	0
19114	26	0
19115	20	0
19116	2	0
19117	4	0
19118	30	0
19119	2	0
19120	21	0
19121	13	0
19122	17	0
19123	35	0
19124	83	0
19125	1	0
19126	37	0
19127	1	0
19128	1	0
19129	200	0
19130	1	0
19131	56	0
19132	1	0
19133	1	0
19134	13	0
19135	7	0
19136	200	0
19137	100	0
19138	14	0
19139	1	0
19140	23	0
19141	1	0
19142	4	0
19143	3	0
19144	85	0
19145	19	0
19146	27	0
19147	1	0
19148	25	0
19149	1	0
19150	1	0
19151	17	0
19152	9	0
19153	14	0
19154	21	0
19155	10	0
19156	7	0
19157	20	0
19158	1	0
19159	19	0
19160	32	0
19161	94	0
19162	16	0
19163	15	0
19164	14	0
19165	35	0
19166	5	0
19167	1	0
19168	200	0
19169	1	0
19170	12	0
19171	41	0
19172	7	0
19173	2	0
19174	18	0
19175	1	0
19176	5	0
19177	23	0
19178	21	3
19179	1	0
19180	4	0
19181	176	0
19182	5	0
19183	13	0
19184	16	0
19185	187	0
19186	67	21
19187	21	0
19188	15	0
19189	10	0
19190	11	0
19191	14	0
19192	8	0
19193	200	200
19194	1	0
19195	23	0
19196	1	0
19197	2	0
19198	10	0
19199	11	0
19200	47	0
19201	14	0
19202	23	0
19203	8	0
19204	12	0
19205	14	0
19206	10	0
19207	6	0
19208	6	0
19209	3	0
19210	12	0
19211	2	0
19212	3	0
19213	4	0
19214	88	0
19215	200	10
19216	28	0
19217	11	0
19218	4	0
19219	5	0
19220	1	0
19221	200	32
19222	1	0
19223	19	0
19224	1	0
19225	1	0
19226	27	0
19227	19	0
19228	1	0
19229	47	0
19230	22	0
19231	6	0
19232	1	0
19233	6	0
19234	103	0
19235	5	0
19236	10	0
19237	39	9
19238	200	143
19239	2	2
19240	72	0
19241	32	0
19242	1	0
19243	26	0
19244	17	0
19245	4	0
19246	12	0
19247	22	0
19248	1	0
19249	9	0
19250	82	0
19251	18	0
19252	82	0
19253	7	0
19254	132	61
19255	86	13
19256	1	0
19257	2	0
19258	1	0
19259	91	0
19260	18	0
19261	12	0
19262	200	0
19263	11	0
19264	15	0
19265	2	0
19266	3	0
19267	1	1
19268	5	0
19269	3	0
19270	7	0
19271	1	0
19272	39	0
19273	18	0
19274	1	0
19275	34	0
19276	12	0
19277	15	0
19278	4	0
19279	31	0
19280	17	0
19281	1	0
19282	4	0
19283	8	0
19284	14	0
19285	1	0
19286	7	0
19287	11	0
19288	13	0
19289	15	0
19290	3	0
19291	9	0
19292	200	0
19293	19	0
19294	7	0
19295	80	8
19296	33	0
19297	90	8
19298	1	1
19299	175	0
19300	15	0
19301	8	0
19302	64	0
19303	3	0
19304	200	0
19305	2	0
19306	131	0
19307	26	0
19308	124	0
19309	200	35
19310	1	0
19311	71	0
19312	16	0
19313	31	0
19314	77	0
19315	5	0
19316	5	0
19317	12	0
19318	14	0
19319	8	0
19320	1	0
19321	11	0
19322	25	0
19323	14	0
19324	5	0
19325	135	0
19326	15	0
19327	2	2
19328	2	0
19329	1	0
19330	14	0
19331	1	0
19332	109	0
19333	26	0
19334	6	0
19335	8	0
19336	1	0
19337	16	0
19338	6	0
19339	4	0
19340	7	0
19341	4	0
19342	9	0
19343	10	0
19344	9	0
19345	26	0
19346	10	0
19347	49	0
19348	73	0
19349	7	0
19350	1	0
19351	21	0
19352	19	0
19353	1	1
19354	1	0
19355	3	0
19356	22	0
19357	7	0
19358	195	0
19359	29	0
19360	105	0
19361	7	0
19362	8	0
19363	24	0
19364	27	0
19365	14	0
19366	7	0
19367	1	0
19368	4	0
19369	5	0
19370	27	0
19371	3	0
19372	135	0
19373	31	0
19374	1	0
19375	11	0
19376	16	0
19377	17	0
19378	34	0
19379	63	0
19380	25	0
19381	28	0
19382	36	0
19383	34	0
19384	2	0
19385	15	0
19386	6	0
19387	20	0
19388	1	1
19389	39	0
19390	1	0
19391	3	0
19392	23	0
19393	8	0
19394	1	0
19395	16	0
19396	25	0
19397	35	7
19398	1	0
19399	20	0
19400	6	0
19401	155	0
19402	28	0
19403	8	0
19404	19	0
19405	3	0
19406	43	0
19407	1	0
19408	26	0
19409	36	0
19410	16	0
19411	22	0
19412	1	0
19413	3	0
19414	43	0
19415	17	0
19416	9	0
19417	140	0
19418	1	0
19419	12	0
19420	140	0
19421	4	0
19422	9	0
19423	17	0
19424	6	0
19425	12	0
19426	200	0
19427	22	0
19428	16	0
19429	5	0
19430	74	0
19431	2	0
19432	5	0
19433	16	0
19434	15	0
19435	31	0
19436	11	0
19437	76	0
19438	18	0
19439	7	0
19440	1	0
19441	11	0
19442	1	0
19443	2	0
19444	11	0
19445	64	0
19446	15	0
19447	1	0
19448	1	0
19449	200	0
19450	1	0
19451	8	0
19452	6	0
19453	16	0
19454	1	0
19455	12	0
19456	48	0
19457	13	0
19458	5	0
19459	9	0
19460	1	0
19461	8	0
19462	25	0
19463	1	0
19464	1	0
19465	67	0
19466	1	0
19467	84	0
19468	21	0
19469	44	0
19470	38	0
19471	1	0
19472	1	0
19473	19	0
19474	25	0
19475	3	0
19476	24	0
19477	7	0
19478	1	0
19479	8	0
19480	3	0
19481	30	0
19482	1	0
19483	4	0
19484	1	0
19485	8	0
19486	17	0
19487	3	0
19488	5	0
19489	16	0
19490	80	0
19491	1	0
19492	16	0
19493	14	0
19494	19	0
19495	1	0
19496	58	0
19497	1	0
19498	28	0
19499	4	0
19500	130	0
19501	12	0
19502	19	0
19503	112	0
19504	2	0
19505	30	0
19506	8	0
19507	3	0
19508	37	0
19509	16	0
19510	1	0
19511	88	0
19512	6	0
19513	4	0
19514	2	0
19515	11	0
19516	35	0
19517	4	0
19518	21	0
19519	131	0
19520	1	0
19521	20	0
19522	31	0
19523	10	0
19524	1	0
19525	200	0
19526	3	0
19527	7	0
19528	57	0
19529	20	0
19530	4	0
19531	11	0
19532	1	0
19533	133	0
19534	28	0
19535	31	0
19536	9	0
19537	7	0
19538	67	0
19539	13	0
19540	16	0
19541	32	0
19542	39	0
19543	21	0
19544	6	0
19545	1	0
19546	2	0
19547	48	0
19548	83	0
19549	86	0
19550	19	0
19551	17	0
19552	104	0
19553	17	0
19554	4	0
19555	4	0
19556	15	0
19557	29	0
19558	1	0
19559	4	0
19560	22	0
19561	14	0
19562	1	0
19563	8	0
19564	7	0
19565	1	0
19566	18	0
19567	7	0
19568	1	0
19569	31	0
19570	158	0
19571	9	0
19572	115	0
19573	20	0
19574	43	0
19575	8	0
19576	17	0
19577	12	0
19578	2	0
19579	5	0
19580	13	0
19581	1	0
19582	14	0
19583	76	0
19584	31	0
19585	200	0
19586	1	0
19587	48	0
19588	5	0
19589	7	0
19590	1	0
19591	8	0
19592	2	0
19593	14	0
19594	21	0
19595	1	0
19596	4	0
19597	2	0
19598	1	0
19599	21	0
19600	200	0
19601	1	0
19602	26	0
19603	29	0
19604	26	0
19605	1	0
19606	14	0
19607	9	0
19608	27	0
19609	20	0
19610	1	0
19611	1	0
19612	91	0
19613	21	0
19614	7	0
19615	2	0
19616	46	0
19617	2	0
19618	47	0
19619	3	0
19620	1	0
19621	8	0
19622	1	0
19623	134	0
19624	51	0
19625	2	0
19626	2	0
19627	1	0
19628	36	0
19629	13	0
19630	31	0
19631	22	0
19632	16	0
19633	21	0
19634	14	0
19635	1	0
19636	8	0
19637	45	0
19638	6	0
19639	7	0
19640	11	0
19641	83	0
19642	11	0
19643	6	0
19644	2	0
19645	200	147
19646	24	0
19647	5	0
19648	2	0
19649	1	0
19650	28	0
19651	14	0
19652	28	0
19653	14	0
19654	2	0
19655	16	0
19656	200	0
19657	15	0
19658	1	0
19659	11	0
19660	1	0
19661	63	0
19662	20	0
19663	1	0
19664	4	0
19665	11	0
19666	2	0
19667	7	0
19668	26	5
19669	20	0
19670	5	0
19671	1	0
19672	89	0
19673	6	0
19674	200	0
19675	11	0
19676	14	0
19677	7	0
19678	1	0
19679	1	0
19680	9	0
19681	1	0
19682	13	0
19683	16	0
19684	15	0
19685	14	0
19686	1	0
19687	22	0
19688	1	0
19689	24	0
19690	4	0
19691	10	0
19692	16	0
19693	1	0
19694	3	0
19695	24	0
19696	26	0
19697	4	0
19698	47	0
19699	55	0
19700	39	0
19701	21	0
19702	2	0
19703	31	0
19704	3	0
19705	61	0
19706	24	0
19707	11	0
19708	22	0
19709	200	0
19710	13	0
19711	12	0
19712	23	0
19713	1	0
19714	15	0
19715	18	0
19716	106	0
19717	22	0
19718	1	0
19719	2	0
19720	1	0
19721	1	0
19722	37	0
19723	1	0
19724	2	0
19725	4	0
19726	2	0
19727	59	0
19728	85	0
19729	7	0
19730	1	0
19731	13	0
19732	25	0
19733	1	0
19734	1	0
19735	1	0
19736	41	0
19737	5	0
19738	15	0
19739	18	0
19740	41	0
19741	1	0
19742	18	0
19743	1	0
19744	1	0
19745	6	0
19746	43	0
19747	1	0
19748	1	0
19749	4	0
19750	3	0
19751	15	0
19752	17	0
19753	1	0
19754	12	0
19755	11	0
19756	1	0
19757	14	0
19758	1	0
19759	10	0
19760	15	0
19761	10	0
19762	2	0
19763	1	0
19764	102	0
19765	2	0
19766	2	0
19767	34	0
19768	62	0
19769	13	0
19770	8	0
19771	1	0
19772	27	0
19773	17	0
19774	101	0
19775	68	0
19776	22	0
19777	1	0
19778	8	0
19779	7	0
19780	4	0
19781	4	0
19782	8	0
19783	2	0
19784	2	0
19785	1	0
19786	2	0
19787	7	0
19788	11	0
19789	10	0
19790	65	0
19791	12	0
19792	1	0
19793	166	0
19794	1	0
19795	1	0
19796	63	0
19797	4	0
19798	4	0
19799	14	0
19800	5	0
19801	1	0
19802	130	0
19803	41	0
19804	151	0
19805	1	0
19806	6	0
19807	10	0
19808	1	0
19809	1	0
19810	2	0
19811	37	0
19812	5	0
19813	41	0
19814	6	0
19815	1	0
19816	20	0
19817	82	0
19818	1	0
19819	1	0
19820	4	0
19821	2	0
19822	27	0
19823	9	0
19824	11	0
19825	16	0
19826	20	0
19827	10	0
19828	9	0
19829	9	0
19830	20	0
19831	165	0
19832	90	0
19833	12	0
19834	50	0
19835	21	0
19836	1	0
19837	15	0
19838	7	0
19839	17	0
19840	4	0
19841	22	0
19842	18	0
19843	3	0
19844	6	0
19845	6	0
19846	148	0
19847	1	0
19848	1	0
19849	4	0
19850	11	0
19851	15	0
19852	50	0
19853	11	0
19854	4	0
19855	8	0
19856	1	0
19857	24	0
19858	200	0
19859	43	0
19860	170	0
19861	7	0
19862	9	0
19863	1	0
19864	5	0
19865	36	0
19866	3	0
19867	28	0
19868	7	0
19869	1	0
19870	1	0
19871	27	0
19872	1	0
19873	1	0
19874	11	0
19875	3	0
19876	13	0
19877	1	0
19878	34	0
19879	13	0
19880	97	0
19881	12	0
19882	73	0
19883	4	0
19884	164	0
19885	10	0
19886	16	0
19887	35	0
19888	11	0
19889	21	0
19890	1	0
19891	13	0
19892	1	0
19893	17	0
19894	5	0
19895	127	0
19896	3	0
19897	200	45
19898	200	0
19899	18	0
19900	8	0
19901	20	0
19902	16	0
19903	1	0
19904	2	0
19905	1	0
19906	27	0
19907	2	0
19908	21	0
19909	168	0
19910	28	0
19911	68	14
19912	87	15
19913	18	0
19914	1	0
19915	12	0
19916	26	0
19917	34	0
19918	11	0
19919	10	0
19920	1	0
19921	13	0
19922	10	0
19923	18	0
19924	2	0
19925	4	0
19926	19	0
19927	102	0
19928	200	36
19929	12	0
19930	5	0
19931	19	0
19932	18	0
19933	3	0
19934	1	0
19935	12	0
19936	1	0
19937	4	0
19938	8	0
19939	7	0
19940	1	0
19941	14	0
19942	14	0
19943	14	0
19944	3	0
19945	1	0
19946	34	0
19947	9	0
19948	1	0
19949	21	0
19950	4	0
19951	36	0
19952	13	0
19953	1	0
19954	25	0
19955	2	0
19956	1	0
19957	49	0
19958	200	0
19959	90	0
19960	2	0
19961	9	0
19962	5	0
19963	6	0
19964	19	0
19965	13	0
19966	1	0
19967	1	0
19968	3	0
19969	20	0
19970	120	0
19971	22	0
19972	2	0
19973	14	0
19974	129	0
19975	100	0
19976	30	0
19977	33	0
19978	1	0
19979	1	0
19980	15	0
19981	65	0
19982	4	0
19983	11	0
19984	87	0
19985	15	0
19986	1	0
19987	200	54
19988	5	0
19989	2	0
19990	1	0
19991	127	0
19992	1	0
19993	27	0
19994	25	0
19995	12	0
19996	18	0
19997	1	0
19998	6	0
19999	19	0
20000	8	0
20001	11	0
20002	22	0
20003	1	0
20004	37	0
20005	13	0
20006	5	0
20007	1	0
20008	9	0
20009	2	0
20010	22	0
20011	33	0
20012	2	0
20013	12	0
20014	1	0
20015	20	0
20016	28	0
20017	17	0
20018	4	0
20019	18	0
20020	44	0
20021	90	0
20022	106	0
20023	7	0
20024	1	0
20025	119	0
20026	91	0
20027	186	0
20028	19	0
20029	42	0
20030	111	0
20031	10	0
20032	200	27
20033	3	0
20034	7	0
20035	28	0
20036	5	0
20037	13	0
20038	38	0
20039	8	0
20040	12	0
20041	1	0
20042	68	0
20043	1	0
20044	12	0
20045	1	0
20046	22	0
20047	16	0
20048	9	0
20049	1	0
20050	7	0
20051	35	0
20052	5	0
20053	1	0
20054	145	0
20055	8	0
20056	21	0
20057	1	0
20058	1	0
20059	13	0
20060	178	0
20061	8	0
20062	1	0
20063	2	0
20064	14	0
20065	15	0
20066	24	0
20067	9	0
20068	23	0
20069	52	0
20070	26	0
20071	6	0
20072	18	0
20073	7	0
20074	8	0
20075	9	0
20076	13	0
20077	48	0
20078	10	0
20079	200	0
20080	19	0
20081	14	0
20082	4	0
20083	12	0
20084	1	0
20085	1	0
20086	30	0
20087	3	0
20088	153	0
20089	1	0
20090	157	0
20091	7	0
20092	1	0
20093	4	0
20094	21	0
20095	36	0
20096	1	0
20097	200	0
20098	2	0
20099	10	0
20100	53	0
20101	183	29
20102	24	0
20103	22	0
20104	1	0
20105	200	0
20106	6	0
20107	19	0
20108	38	0
20109	5	0
20110	10	0
20111	10	0
20112	13	0
20113	10	0
20114	27	0
20115	12	0
20116	18	0
20117	34	0
20118	1	0
20119	2	0
20120	7	0
20121	8	0
20122	4	0
20123	2	0
20124	12	0
20125	15	0
20126	1	0
20127	2	0
20128	143	0
20129	27	0
20130	7	0
20131	20	0
20132	11	0
20133	7	0
20134	8	0
20135	38	0
20136	5	0
20137	6	0
20138	7	0
20139	1	0
20140	1	0
20141	1	0
20142	34	0
20143	9	0
20144	3	0
20145	94	0
20146	1	0
20147	119	0
20148	3	0
20149	1	0
20150	5	0
20151	45	0
20152	6	0
20153	175	2
20154	1	0
20155	85	0
20156	15	0
20157	6	0
20158	1	0
20159	200	0
20160	56	0
20161	1	0
20162	3	0
20163	12	0
20164	7	0
20165	34	0
20166	5	0
20167	10	0
20168	1	0
20169	37	0
20170	6	0
20171	12	0
20172	84	0
20173	1	0
20174	1	0
20175	2	0
20176	11	0
20177	9	0
20178	1	0
20179	7	0
20180	19	0
20181	79	0
20182	25	0
20183	13	0
20184	1	0
20185	8	0
20186	23	0
20187	64	0
20188	1	0
20189	7	0
20190	25	0
20191	31	0
20192	1	0
20193	3	0
20194	31	0
20195	3	0
20196	11	0
20197	1	0
20198	11	0
20199	14	0
20200	10	0
20201	2	0
20202	6	0
20203	1	0
20204	132	0
20205	19	0
20206	34	0
20207	49	0
20208	16	0
20209	1	0
20210	1	0
20211	4	0
20212	17	0
20213	3	0
20214	22	0
20215	105	0
20216	42	0
20217	1	0
20218	55	0
20219	14	0
20220	27	0
20221	20	0
20222	1	0
20223	2	0
20224	2	0
20225	3	0
20226	5	0
20227	11	0
20228	22	0
20229	200	0
20230	123	0
20231	11	0
20232	2	0
20233	11	0
20234	1	0
20235	1	0
20236	134	0
20237	1	0
20238	2	0
20239	11	0
20240	1	0
20241	22	0
20242	86	0
20243	17	0
20244	13	0
20245	2	0
20246	2	0
20247	1	0
20248	3	0
20249	16	0
20250	1	0
20251	9	0
20252	26	0
20253	2	0
20254	6	0
20255	12	0
20256	1	0
20257	2	0
20258	4	0
20259	2	0
20260	22	0
20261	31	0
20262	96	0
20263	1	0
20264	68	0
20265	14	0
20266	1	0
20267	8	0
20268	5	0
20269	13	0
20270	24	0
20271	200	0
20272	3	0
20273	12	0
20274	6	0
20275	3	0
20276	34	0
20277	4	0
20278	5	0
20279	200	87
20280	200	0
20281	26	0
20282	25	0
20283	2	0
20284	24	0
20285	3	0
20286	3	0
20287	4	0
20288	1	0
20289	5	0
20290	18	0
20291	1	0
20292	96	0
20293	1	0
20294	4	0
20295	6	0
20296	2	0
20297	8	0
20298	20	0
20299	1	0
20300	32	0
20301	1	0
20302	8	0
20303	24	0
20304	1	0
20305	20	0
20306	158	0
20307	10	0
20308	2	0
20309	14	0
20310	14	0
20311	6	0
20312	2	0
20313	14	0
20314	24	0
20315	15	0
20316	24	0
20317	14	0
20318	3	0
20319	148	0
20320	140	0
20321	4	0
20322	21	0
20323	56	0
20324	21	0
20325	16	0
20326	44	0
20327	70	0
20328	133	0
20329	58	0
20330	37	0
20331	15	0
20332	3	0
20333	200	0
20334	3	0
20335	1	0
20336	16	0
20337	12	0
20338	5	0
20339	1	0
20340	38	0
20341	2	0
20342	98	18
20343	32	0
20344	1	0
20345	17	0
20346	6	0
20347	7	0
20348	1	0
20349	200	0
20350	3	0
20351	2	0
20352	17	0
20353	29	0
20354	12	0
20355	49	0
20356	46	0
20357	200	0
20358	1	0
20359	96	0
20360	200	0
20361	15	0
20362	16	0
20363	8	0
20364	1	0
20365	9	0
20366	1	0
20367	4	0
20368	8	0
20369	10	0
20370	8	0
20371	6	0
20372	15	0
20373	3	0
20374	42	0
20375	22	0
20376	4	0
20377	1	0
20378	10	0
20379	75	0
20380	83	0
20381	18	0
20382	24	0
20383	1	0
20384	6	0
20385	1	0
20386	1	0
20387	10	0
20388	1	0
20389	9	0
20390	16	0
20391	156	0
20392	34	0
20393	27	0
20394	1	0
20395	6	0
20396	1	0
20397	1	0
20398	1	0
20399	200	0
20400	1	0
20401	1	0
20402	8	0
20403	16	0
20404	1	0
20405	1	0
20406	2	0
20407	3	0
20408	1	0
20409	1	0
20410	1	0
20411	31	0
20412	1	0
20413	20	0
20414	90	0
20415	12	0
20416	5	0
20417	183	0
20418	44	0
20419	1	0
20420	5	0
20421	14	0
20422	1	0
20423	4	0
20424	10	0
20425	24	0
20426	20	0
20427	9	0
20428	2	0
20429	108	0
20430	200	0
20431	16	0
20432	12	0
20433	3	0
20434	20	0
20435	6	0
20436	1	0
20437	2	0
20438	1	0
20439	37	0
20440	8	0
20441	1	0
20442	1	0
20443	19	0
20444	17	0
20445	8	0
20446	92	0
20447	200	0
20448	72	0
20449	8	0
20450	27	0
20451	150	0
20452	4	0
20453	36	0
20454	1	0
20455	123	0
20456	3	0
20457	11	0
20458	34	0
20459	6	0
20460	22	0
20461	5	0
20462	2	0
20463	1	1
20464	1	1
20465	14	0
20466	72	0
20467	2	0
20468	1	0
20469	20	0
20470	23	0
20471	1	0
20472	1	0
20473	8	0
20474	1	0
20475	7	0
20476	1	0
20477	2	0
20478	32	0
20479	35	0
20480	40	2
20481	15	0
20482	2	0
20483	7	0
20484	10	0
